County,Year,HIVprevalence,HIVXPCI1,HIVSCI1,HIVDis1,TotalPCI,TotalSCI,SGMove,HotelsPOI,CasinosPOI,BeerPOI,drinkingPOI,PrEP
1001,2008,185.3,1831204.933,7987703181,394.8096377,8623.322,37635004,667.2939763,7,0,1,4,20
1001,2009,190.8,1894846.456,8345370439,412.9201277,8623.322,37635004,667.2939763,7,0,1,4,20
1001,2010,154.6,1639554.778,6734343355,363.6955807,8623.322,37635004,667.2939763,7,0,1,4,20
1001,2011,155,1797291.751,7628524615,406.5435428,8623.322,37635004,667.2939763,7,0,1,4,20
1001,2012,177.2,1884940.796,8449040515,437.0882645,8623.322,37635004,667.2939763,7,0,1,4,20
1001,2013,181.1,1999128.864,8682840314,453.0707803,8623.322,37635004,667.2939763,7,0,1,4,20
1001,2014,190.9,2081431.018,9489564710,471.4971495,8623.322,37635004,667.2939763,7,0,1,4,20
1001,2015,219,2191606.664,10050096044,492.365759,8623.322,37635004,667.2939763,7,0,1,4,20
1001,2016,214.6,2236547.529,10208621806,502.4423166,8623.322,37635004,667.2939763,7,0,1,4,20
1001,2017,231.1,2331250.192,10645676957,522.2883948,8623.322,37635004,667.2939763,7,0,1,4,20
1001,2018,228.3,2395442.478,11026944656,545.7459701,8623.322,37635004,667.2939763,7,0,1,4,20
1001,2019,222.5,0,0,0,8623.322,37635004,667.2939763,7,0,1,4,20
1003,2008,169.9,2271446.456,4012360897,282.7715065,11210.422,23799924,176.9985031,73,0,20,58,17
1003,2009,170.5,2341759.249,4147153729,294.9134724,11210.422,23799924,176.9985031,73,0,20,58,17
1003,2010,124.8,2168235.793,3658949157,269.0900906,11210.422,23799924,176.9985031,73,0,20,58,17
1003,2011,152.4,2347070.377,4143825027,300.5190179,11210.422,23799924,176.9985031,73,0,20,58,17
1003,2012,152.2,2418618.827,4343634232,314.6724139,11210.422,23799924,176.9985031,73,0,20,58,17
1003,2013,149.4,2529340.924,4469716963,327.3019937,11210.422,23799924,176.9985031,73,0,20,58,17
1003,2014,155.3,2601911.116,4698596437,337.9307433,11210.422,23799924,176.9985031,73,0,20,58,17
1003,2015,161.1,2697415.743,4893491441,347.9414497,11210.422,23799924,176.9985031,73,0,20,58,17
1003,2016,163.3,2751146.566,5003090747,351.9881335,11210.422,23799924,176.9985031,73,0,20,58,17
1003,2017,168.3,2849366.602,5143923962,367.0658424,11210.422,23799924,176.9985031,73,0,20,58,17
1003,2018,169.8,2922817.403,5286229768,379.2814963,11210.422,23799924,176.9985031,73,0,20,58,17
1003,2019,172.7,0,0,0,11210.422,23799924,176.9985031,73,0,20,58,17
1005,2008,315,1319535.252,43761730840,457.1783887,5272.898,135388361,1428.695504,9,1,0,1,22
1005,2009,315.5,1352255.34,43860476097,477.1137128,5272.898,135388361,1428.695504,9,1,0,1,22
1005,2010,234.3,1143108.446,34099507254,390.1398007,5272.898,135388361,1428.695504,9,1,0,1,22
1005,2011,281.7,1310569.267,38975469054,458.3574523,5272.898,135388361,1428.695504,9,1,0,1,22
1005,2012,278.6,1371973.421,43471281474,485.2209141,5272.898,135388361,1428.695504,9,1,0,1,22
1005,2013,285,1437918.66,44886127393,498.2734349,5272.898,135388361,1428.695504,9,1,0,1,22
1005,2014,402.1,1594336.651,52830267364,522.1067277,5272.898,135388361,1428.695504,9,1,0,1,22
1005,2015,426.3,1677069.213,54986673179,551.4366394,5272.898,135388361,1428.695504,9,1,0,1,22
1005,2016,410.8,1708677.544,60460224677,570.0874125,5272.898,135388361,1428.695504,9,1,0,1,22
1005,2017,429.2,1774054.003,59820247050,584.272362,5272.898,135388361,1428.695504,9,1,0,1,22
1005,2018,466.6,1869367.631,67406994853,618.0764978,5272.898,135388361,1428.695504,9,1,0,1,22
1005,2019,499,0,0,0,5272.898,135388361,1428.695504,9,1,0,1,22
1007,2008,94.4,671007.6671,9234034495,365.7107784,4333.404,71355278,1635.132396,0,0,0,0,33
1007,2009,94.1,692707.4187,9478405455,382.8521029,4333.404,71355278,1635.132396,0,0,0,0,33
1007,2010,98.7,651912.0197,8488271025,351.7655025,4333.404,71355278,1635.132396,0,0,0,0,33
1007,2011,156.1,769529.6325,11708679155,386.2667073,4333.404,71355278,1635.132396,0,0,0,0,33
1007,2012,140.4,780773.5596,11514679121,409.7839507,4333.404,71355278,1635.132396,0,0,0,0,33
1007,2013,125.3,800069.3335,11338230429,431.5930786,4333.404,71355278,1635.132396,0,0,0,0,33
1007,2014,228.4,923474.1895,15942577499,443.5212852,4333.404,71355278,1635.132396,0,0,0,0,33
1007,2015,191.8,922756.2763,15083527003,463.5946405,4333.404,71355278,1635.132396,0,0,0,0,33
1007,2016,202.4,951131.549,15652704304,472.2158632,4333.404,71355278,1635.132396,0,0,0,0,33
1007,2017,207.9,984476.8481,16385683890,493.4272155,4333.404,71355278,1635.132396,0,0,0,0,33
1007,2018,220.5,1017161.625,17348515285,515.1098897,4333.404,71355278,1635.132396,0,0,0,0,33
1007,2019,204.1,0,0,0,4333.404,71355278,1635.132396,0,0,0,0,33
1009,2008,69,554202.7581,3103925873,350.8090563,4117.219,29924504,638.9908491,2,0,4,2,31
1009,2009,80.7,582105.9755,3341328551,367.0374896,4117.219,29924504,638.9908491,2,0,4,2,31
1009,2010,84.3,534500.9542,3107889907,336.0091665,4117.219,29924504,638.9908491,2,0,4,2,31
1009,2011,71.4,567404.0247,3218551497,369.5631108,4117.219,29924504,638.9908491,2,0,4,2,31
1009,2012,75.4,590968.4272,3390952415,390.6088876,4117.219,29924504,638.9908491,2,0,4,2,31
1009,2013,85.7,637673.4167,3675335173,413.8682849,4117.219,29924504,638.9908491,2,0,4,2,31
1009,2014,75,642359.0003,3667323252,423.9531996,4117.219,29924504,638.9908491,2,0,4,2,31
1009,2015,91.6,687273.1823,4013264825,444.7961243,4117.219,29924504,638.9908491,2,0,4,2,31
1009,2016,97.8,708786.9749,4175685358,455.397282,4117.219,29924504,638.9908491,2,0,4,2,31
1009,2017,103.6,744361.7835,4392586427,474.5140692,4117.219,29924504,638.9908491,2,0,4,2,31
1009,2018,89,748548.1013,4327973932,497.7498966,4117.219,29924504,638.9908491,2,0,4,2,31
1009,2019,72.3,0,0,0,4117.219,29924504,638.9908491,2,0,4,2,31
1011,2008,322.5,681543.1632,57715077290,441.8494271,2738.169,178342684,3558.21363,1,0,1,1,-1
1011,2009,334,708231.0486,59804612476,461.545722,2738.169,178342684,3558.21363,1,0,1,1,-1
1011,2010,459.1,777059.8799,70202065912,379.718869,2738.169,178342684,3558.21363,1,0,1,1,-1
1011,2011,346.1,701148.3835,58295356684,440.8525366,2738.169,178342684,3558.21363,1,0,1,1,-1
1011,2012,367.9,737259.1377,62399965728,465.7906141,2738.169,178342684,3558.21363,1,0,1,1,-1
1011,2013,334.8,725567.8145,58953408062,482.6573454,2738.169,178342684,3558.21363,1,0,1,1,-1
1011,2014,518.9,930607.4391,83729849152,503.2874572,2738.169,178342684,3558.21363,1,0,1,1,-1
1011,2015,656.6,1091676.453,1.02E+11,530.912992,2738.169,178342684,3558.21363,1,0,1,1,-1
1011,2016,635.9,1082396.976,1.01E+11,546.2377859,2738.169,178342684,3558.21363,1,0,1,1,-1
1011,2017,580.4,1046053.06,94301299754,564.0484866,2738.169,178342684,3558.21363,1,0,1,1,-1
1011,2018,558.2,1040473.156,93328350081,595.1174619,2738.169,178342684,3558.21363,1,0,1,1,-1
1011,2019,570.5,0,0,0,2738.169,178342684,3558.21363,1,0,1,1,-1
1013,2008,198.1,1199712.273,29409376504,378.5011171,6494.286,132113833,1839.432085,7,0,0,1,21
1013,2009,207.2,1245831.986,30703611456,394.8824794,6494.286,132113833,1839.432085,7,0,0,1,21
1013,2010,167.3,1119003.368,25116578543,346.4120142,6494.286,132113833,1839.432085,7,0,0,1,21
1013,2011,213.5,1262368.928,30850192314,386.6360038,6494.286,132113833,1839.432085,7,0,0,1,21
1013,2012,256,1343499.836,36749314443,417.9433107,6494.286,132113833,1839.432085,7,0,0,1,21
1013,2013,223.4,1361217.137,35030184941,431.2717581,6494.286,132113833,1839.432085,7,0,0,1,21
1013,2014,253,1433717.386,37918811049,446.9391473,6494.286,132113833,1839.432085,7,0,0,1,21
1013,2015,266.1,1500568.808,40552359095,465.1681033,6494.286,132113833,1839.432085,7,0,0,1,21
1013,2016,315.6,1579742.231,44150364101,474.8436544,6494.286,132113833,1839.432085,7,0,0,1,21
1013,2017,335.4,1637974.275,45273136941,490.7729396,6494.286,132113833,1839.432085,7,0,0,1,21
1013,2018,344.9,1690387.257,46235440992,509.8937234,6494.286,132113833,1839.432085,7,0,0,1,21
1013,2019,395.2,0,0,0,6494.286,132113833,1839.432085,7,0,0,1,21
1015,2008,162.2,1863824.728,5318392996,391.5820709,9430.099,35382587,320.0283888,19,0,6,5,25
1015,2009,172,1935017.914,5581573468,409.6798048,9430.099,35382587,320.0283888,19,0,6,5,25
1015,2010,96.9,1666215.231,4049228415,357.1870289,9430.099,35382587,320.0283888,19,0,6,5,25
1015,2011,110.5,1834678.465,4553579440,404.2256046,9430.099,35382587,320.0283888,19,0,6,5,25
1015,2012,125.8,1909865.634,4960507300,422.0563954,9430.099,35382587,320.0283888,19,0,6,5,25
1015,2013,130.3,2044700.412,5310962725,450.8505499,9430.099,35382587,320.0283888,19,0,6,5,25
1015,2014,135.7,2105208.202,5707072540,465.7620562,9430.099,35382587,320.0283888,19,0,6,5,25
1015,2015,207.8,2292355.233,6742458214,494.7621458,9430.099,35382587,320.0283888,19,0,6,5,25
1015,2016,221.1,2348291.09,7076584463,507.9944474,9430.099,35382587,320.0283888,19,0,6,5,25
1015,2017,252.3,2478339.289,7642855488,528.4736472,9430.099,35382587,320.0283888,19,0,6,5,25
1015,2018,260.3,2555650.284,7710544619,554.1521749,9430.099,35382587,320.0283888,19,0,6,5,25
1015,2019,274.8,0,0,0,9430.099,35382587,320.0283888,19,0,6,5,25
1017,2008,262.4,1485641.735,13737517301,443.5356987,6628.745,62937628,1088.944229,4,0,2,2,18
1017,2009,291,1557136.812,14791136877,464.0425221,6628.745,62937628,1088.944229,4,0,2,2,18
1017,2010,201.3,1304838.397,10579235856,386.9232694,6628.745,62937628,1088.944229,4,0,2,2,18
1017,2011,194.4,1436157.743,11092571468,447.0318376,6628.745,62937628,1088.944229,4,0,2,2,18
1017,2012,228.3,1514353.108,12508868144,467.7633417,6628.745,62937628,1088.944229,4,0,2,2,18
1017,2013,234.7,1616188.924,13377081697,491.6931218,6628.745,62937628,1088.944229,4,0,2,2,18
1017,2014,284.4,1697673.865,15072249996,511.7572231,6628.745,62937628,1088.944229,4,0,2,2,18
1017,2015,367.3,1865559.544,17990468416,545.9933598,6628.745,62937628,1088.944229,4,0,2,2,18
1017,2016,380.2,1917982.425,18684023691,561.6633441,6628.745,62937628,1088.944229,4,0,2,2,18
1017,2017,430.4,2032702.375,20393721861,582.8488036,6628.745,62937628,1088.944229,4,0,2,2,18
1017,2018,381.8,2048709.524,19795468266,615.8354834,6628.745,62937628,1088.944229,4,0,2,2,18
1017,2019,407.1,0,0,0,6628.745,62937628,1088.944229,4,0,2,2,18
1019,2008,105.7,456721.6018,6825376457,386.7766858,3086.787,57616587,1424.771883,2,0,0,0,22
1019,2009,119.8,482782.4003,7411690605,404.3410647,3086.787,57616587,1424.771883,2,0,0,0,22
1019,2010,67.9,368994.8682,4756078824,352.8395459,3086.787,57616587,1424.771883,2,0,0,0,22
1019,2011,85.7,424675.5225,5674045356,400.3156696,3086.787,57616587,1424.771883,2,0,0,0,22
1019,2012,103.7,468436.2803,6841933585,417.8257222,3086.787,57616587,1424.771883,2,0,0,0,22
1019,2013,107.8,496433.4931,7130816869,447.8325363,3086.787,57616587,1424.771883,2,0,0,0,22
1019,2014,94.4,502515.3132,7169610517,461.5163739,3086.787,57616587,1424.771883,2,0,0,0,22
1019,2015,85.6,519242.1701,7109788232,492.6454668,3086.787,57616587,1424.771883,2,0,0,0,22
1019,2016,112.3,559671.8187,8140583343,507.6323809,3086.787,57616587,1424.771883,2,0,0,0,22
1019,2017,134.1,602039.1237,8944733719,526.8825868,3086.787,57616587,1424.771883,2,0,0,0,22
1019,2018,115.1,601362.377,8673847713,555.0972122,3086.787,57616587,1424.771883,2,0,0,0,22
1019,2019,122.7,0,0,0,3086.787,57616587,1424.771883,2,0,0,0,22
1021,2008,62.4,854967.8715,5165339092,381.2624991,5794.291,46039960,838.4845776,4,0,0,0,34
1021,2009,64.7,887411.5373,5359523754,398.420165,5794.291,46039960,838.4845776,4,0,0,0,34
1021,2010,75.5,818021.1824,5010775655,357.2137884,5794.291,46039960,838.4845776,4,0,0,0,34
1021,2011,89.2,918639.7391,5944189264,397.5524533,5794.291,46039960,838.4845776,4,0,0,0,34
1021,2012,108.8,974316.1567,6626390456,420.9994998,5794.291,46039960,838.4845776,4,0,0,0,34
1021,2013,122.2,1039209.172,7061500865,442.2293674,5794.291,46039960,838.4845776,4,0,0,0,34
1021,2014,108.1,1056858.792,7274729720,459.7820876,5794.291,46039960,838.4845776,4,0,0,0,34
1021,2015,97.1,1098036.031,7177738842,481.4146933,5794.291,46039960,838.4845776,4,0,0,0,34
1021,2016,107.6,1134168.178,7566777765,490.9017393,5794.291,46039960,838.4845776,4,0,0,0,34
1021,2017,126,1193409.154,8248283456,511.6195987,5794.291,46039960,838.4845776,4,0,0,0,34
1021,2018,133.8,1231447.559,8649642889,534.2800707,5794.291,46039960,838.4845776,4,0,0,0,34
1021,2019,138.5,0,0,0,5794.291,46039960,838.4845776,4,0,0,0,34
1023,2008,203.3,508825.6532,29733983833,335.1758596,2518.025,157187028,2817.179923,6,0,1,0,-1
1023,2009,230.6,545379.7534,32689516948,350.821537,2518.025,157187028,2817.179923,6,0,1,0,-1
1023,2010,231.2,513028.6734,31756493007,334.3643281,2518.025,157187028,2817.179923,6,0,1,0,-1
1023,2011,250.9,565764.7277,35097167792,365.1197568,2518.025,157187028,2817.179923,6,0,1,0,-1
1023,2012,250.2,573083.7398,35459832905,383.3233655,2518.025,157187028,2817.179923,6,0,1,0,-1
1023,2013,269.1,614083.5444,38216469388,404.602486,2518.025,157187028,2817.179923,6,0,1,0,-1
1023,2014,261.8,602002.9177,37548546294,410.2702445,2518.025,157187028,2817.179923,6,0,1,0,-1
1023,2015,193.5,556969.9465,32194110748,424.9341436,2518.025,157187028,2817.179923,6,0,1,0,-1
1023,2016,222.8,596984.5677,35163175121,428.0764974,2518.025,157187028,2817.179923,6,0,1,0,-1
1023,2017,224.7,614088.8576,36170755795,449.6307658,2518.025,157187028,2817.179923,6,0,1,0,-1
1023,2018,235.7,636768.9567,37430295502,465.5031946,2518.025,157187028,2817.179923,6,0,1,0,-1
1023,2019,230.4,0,0,0,2518.025,157187028,2817.179923,6,0,1,0,-1
1025,2008,88.2,497947.969,16122436460,327.6941319,2900.421,127433072,1510.420613,7,0,1,0,19
1025,2009,107.3,529373.5721,17682135549,342.1396456,2900.421,127433072,1510.420613,7,0,1,0,19
1025,2010,97.8,467965.5529,14560503490,315.7791422,2900.421,127433072,1510.420613,7,0,1,0,19
1025,2011,140.1,550941.7933,18751870179,348.3687068,2900.421,127433072,1510.420613,7,0,1,0,19
1025,2012,146.4,578466.3352,19991958235,368.0889038,2900.421,127433072,1510.420613,7,0,1,0,19
1025,2013,146.1,598748.7999,20647203929,385.082957,2900.421,127433072,1510.420613,7,0,1,0,19
1025,2014,161.2,630407.336,22059555792,396.7168202,2900.421,127433072,1510.420613,7,0,1,0,19
1025,2015,162.3,655472.2644,23519973916,409.3170864,2900.421,127433072,1510.420613,7,0,1,0,19
1025,2016,164.4,673754.7122,24979149004,415.3209467,2900.421,127433072,1510.420613,7,0,1,0,19
1025,2017,176.1,702579.644,26110542920,433.81066,2900.421,127433072,1510.420613,7,0,1,0,19
1025,2018,172,715041.0823,26573948017,449.686481,2900.421,127433072,1510.420613,7,0,1,0,19
1025,2019,188.9,0,0,0,2900.421,127433072,1510.420613,7,0,1,0,19
1027,2008,110.9,380763.064,12626219852,410.0460648,2636.674,105079790,2753.373262,3,0,0,0,26
1027,2009,128.8,405966.0841,13874761111,428.8616934,2636.674,105079790,2753.373262,3,0,0,0,26
1027,2010,102.3,356010.9811,11003547058,368.0382676,2636.674,105079790,2753.373262,3,0,0,0,26
1027,2011,95,369481.3829,11196172338,417.8629534,2636.674,105079790,2753.373262,3,0,0,0,26
1027,2012,87.7,376574.7734,10940756037,440.5338668,2636.674,105079790,2753.373262,3,0,0,0,26
1027,2013,139.9,443716.5721,14488937365,463.1370214,2636.674,105079790,2753.373262,3,0,0,0,26
1027,2014,191.9,505140.4151,18275528011,479.2367929,2636.674,105079790,2753.373262,3,0,0,0,26
1027,2015,166.1,494274.9441,17600047152,511.5498662,2636.674,105079790,2753.373262,3,0,0,0,26
1027,2016,183.3,522369.439,18822501926,523.3678154,2636.674,105079790,2753.373262,3,0,0,0,26
1027,2017,218.6,575216.7797,21703057317,544.2274467,2636.674,105079790,2753.373262,3,0,0,0,26
1027,2018,166.9,532488.4295,18539659248,571.2363028,2636.674,105079790,2753.373262,3,0,0,0,26
1027,2019,176.5,0,0,0,2636.674,105079790,2753.373262,3,0,0,0,26
1029,2008,89,1431729.62,9245234603,412.2906627,10058.612,87455176,2465.833947,3,0,1,0,24
1029,2009,88.8,1482748.78,9505550629,431.8051033,10058.612,87455176,2465.833947,3,0,1,0,24
1029,2010,48,1353666.677,6283914212,370.034261,10058.612,87455176,2465.833947,3,0,1,0,24
1029,2011,56.2,1503748.646,6992927112,422.5775999,10058.612,87455176,2465.833947,3,0,1,0,24
1029,2012,64.4,1528008.305,7747769982,439.7066646,10058.612,87455176,2465.833947,3,0,1,0,24
1029,2013,56,1610118.437,7800170682,472.5177222,10058.612,87455176,2465.833947,3,0,1,0,24
1029,2014,79.8,1682772.25,9440120965,487.4773973,10058.612,87455176,2465.833947,3,0,1,0,24
1029,2015,103.9,1797621.624,11196634162,521.4885351,10058.612,87455176,2465.833947,3,0,1,0,24
1029,2016,120.3,1846940.854,12199787152,535.5427615,10058.612,87455176,2465.833947,3,0,1,0,24
1029,2017,111.9,1921940.942,12309835121,559.6076606,10058.612,87455176,2465.833947,3,0,1,0,24
1029,2018,111.1,1970322.718,12360318263,588.79475,10058.612,87455176,2465.833947,3,0,1,0,24
1029,2019,103.6,0,0,0,10058.612,87455176,2465.833947,3,0,1,0,24
1031,2008,133.8,914923.3815,8639577817,392.667625,4279.831,45680765,718.1919259,8,0,3,7,23
1031,2009,126.6,939998.2994,8857637592,410.0537483,4279.831,45680765,718.1919259,8,0,3,7,23
1031,2010,129.9,820052.2516,7630881271,346.9670236,4279.831,45680765,718.1919259,8,0,3,7,23
1031,2011,112.6,881899.0026,8195684778,397.2314497,4279.831,45680765,718.1919259,8,0,3,7,23
1031,2012,134.2,935354.7664,8838875953,423.3720603,4279.831,45680765,718.1919259,8,0,3,7,23
1031,2013,144.2,987323.2414,9197277374,435.2835889,4279.831,45680765,718.1919259,8,0,3,7,23
1031,2014,132.4,1015563.544,9591279987,453.0159377,4279.831,45680765,718.1919259,8,0,3,7,23
1031,2015,131.7,1052614.362,9981648487,473.5147953,4279.831,45680765,718.1919259,8,0,3,7,23
1031,2016,150,1096137.34,10369514985,483.2032371,4279.831,45680765,718.1919259,8,0,3,7,23
1031,2017,152.9,1135314.205,10685402559,499.1372105,4279.831,45680765,718.1919259,8,0,3,7,23
1031,2018,143,1159822.842,10923084524,521.0348888,4279.831,45680765,718.1919259,8,0,3,7,23
1031,2019,175.8,0,0,0,4279.831,45680765,718.1919259,8,0,3,7,23
1033,2008,80.2,773408.1597,4917194342,291.8882505,5227.979,55543017,675.9267363,7,0,8,5,27
1033,2009,80,796477.9923,5045653286,305.5197035,5227.979,55543017,675.9267363,7,0,8,5,27
1033,2010,93.3,762724.7291,5237322843,306.7045722,5227.979,55543017,675.9267363,7,0,8,5,27
1033,2011,88.8,805143.8756,5369339898,320.9708308,5227.979,55543017,675.9267363,7,0,8,5,27
1033,2012,84.4,825321.9589,5517454837,340.1387258,5227.979,55543017,675.9267363,7,0,8,5,27
1033,2013,71.3,863848.5759,5433514792,359.9258384,5227.979,55543017,675.9267363,7,0,8,5,27
1033,2014,90.8,886866.351,5782551447,360.0892635,5227.979,55543017,675.9267363,7,0,8,5,27
1033,2015,97.3,928031.2027,6132281330,374.7486497,5227.979,55543017,675.9267363,7,0,8,5,27
1033,2016,103.7,956328.1719,6455145019,384.2130373,5227.979,55543017,675.9267363,7,0,8,5,27
1033,2017,124.9,1011558.714,7055806940,400.9721524,5227.979,55543017,675.9267363,7,0,8,5,27
1033,2018,122,1039536.661,7261569978,420.4808266,5227.979,55543017,675.9267363,7,0,8,5,27
1033,2019,119.4,0,0,0,5227.979,55543017,675.9267363,7,0,8,5,27
1035,2008,256.3,1291770.949,31119320197,342.0688475,6480.938,138557082,2943.473509,4,0,0,0,-1
1035,2009,248.6,1320397.288,30792781700,357.3099324,6480.938,138557082,2943.473509,4,0,0,0,-1
1035,2010,233.3,1251169.743,27009442567,316.5355448,6480.938,138557082,2943.473509,4,0,0,0,-1
1035,2011,197.1,1333081.177,25758786711,354.9937573,6480.938,138557082,2943.473509,4,0,0,0,-1
1035,2012,208.5,1358638.866,27806919100,383.2803337,6480.938,138557082,2943.473509,4,0,0,0,-1
1035,2013,274.9,1487525.168,33137250575,392.8819683,6480.938,138557082,2943.473509,4,0,0,0,-1
1035,2014,204.3,1454061.607,29526206776,408.6650773,6480.938,138557082,2943.473509,4,0,0,0,-1
1035,2015,260.9,1575343.488,35206536045,422.6312404,6480.938,138557082,2943.473509,4,0,0,0,-1
1035,2016,311.3,1644017.434,39699950585,430.3260178,6480.938,138557082,2943.473509,4,0,0,0,-1
1035,2017,302.5,1681291.251,38849860829,446.2438685,6480.938,138557082,2943.473509,4,0,0,0,-1
1035,2018,249,1666013.631,34993723770,464.1165304,6480.938,138557082,2943.473509,4,0,0,0,-1
1035,2019,272.5,0,0,0,6480.938,138557082,2943.473509,4,0,0,0,-1
1037,2008,119.1,445634.8083,10397225032,401.9156562,2886.826,73419984,3393.332795,0,0,0,0,34
1037,2009,109.7,449655.4525,10405766231,420.3409302,2886.826,73419984,3393.332795,0,0,0,0,34
1037,2010,117.8,413477.7849,8851024413,364.4108283,2886.826,73419984,3393.332795,0,0,0,0,34
1037,2011,150.8,475078.0524,10352472756,408.9142212,2886.826,73419984,3393.332795,0,0,0,0,34
1037,2012,121.2,468271.0146,10073726155,436.5723582,2886.826,73419984,3393.332795,0,0,0,0,34
1037,2013,101.3,469744.9845,10325750220,456.0719527,2886.826,73419984,3393.332795,0,0,0,0,34
1037,2014,113.4,501597.4965,11349634386,473.6943127,2886.826,73419984,3393.332795,0,0,0,0,34
1037,2015,135.2,543246.9302,12851953404,499.075311,2886.826,73419984,3393.332795,0,0,0,0,34
1037,2016,125.6,552348.8865,13187149814,510.1396379,2886.826,73419984,3393.332795,0,0,0,0,34
1037,2017,179.1,624855.5272,15571185584,530.2899295,2886.826,73419984,3393.332795,0,0,0,0,34
1037,2018,170.6,627327.5369,15243679175,554.6824714,2886.826,73419984,3393.332795,0,0,0,0,34
1037,2019,190.7,0,0,0,2886.826,73419984,3393.332795,0,0,0,0,34
1039,2008,120.2,718928.6923,10240885769,357.5373796,3952.319,62564536,986.1751357,9,0,2,1,13
1039,2009,117.1,736064.0645,10326183123,372.7562863,3952.319,62564536,986.1751357,9,0,2,1,13
1039,2010,78.7,634150.53,8290643199,325.7944551,3952.319,62564536,986.1751357,9,0,2,1,13
1039,2011,109.6,716201.4243,9673695448,365.0449104,3952.319,62564536,986.1751357,9,0,2,1,13
1039,2012,122.5,762416.6451,10555264570,393.9671599,3952.319,62564536,986.1751357,9,0,2,1,13
1039,2013,125.6,794405.8959,11020124222,403.5349608,3952.319,62564536,986.1751357,9,0,2,1,13
1039,2014,125.6,817641.1832,11297288750,416.8891985,3952.319,62564536,986.1751357,9,0,2,1,13
1039,2015,161,887826.4265,12773425688,430.9215566,3952.319,62564536,986.1751357,9,0,2,1,13
1039,2016,152.2,901533.1134,13053756624,440.3003121,3952.319,62564536,986.1751357,9,0,2,1,13
1039,2017,153.4,927434.401,13205634146,455.8427953,3952.319,62564536,986.1751357,9,0,2,1,13
1039,2018,157.1,948965.7293,13229107639,472.564313,3952.319,62564536,986.1751357,9,0,2,1,13
1039,2019,153.6,0,0,0,3952.319,62564536,986.1751357,9,0,2,1,13
1041,2008,149.4,429671.8076,20159778940,397.832774,2358.125,109270174,2656.662639,0,0,0,0,-1
1041,2009,148.7,438340.355,20594184917,415.4100428,2358.125,109270174,2656.662639,0,0,0,0,-1
1041,2010,138.4,395558.97,17096066493,355.1170226,2358.125,109270174,2656.662639,0,0,0,0,-1
1041,2011,138.2,419760.9521,19013779607,401.8071451,2358.125,109270174,2656.662639,0,0,0,0,-1
1041,2012,137.5,435815.8192,20390222067,433.5039509,2358.125,109270174,2656.662639,0,0,0,0,-1
1041,2013,163.6,474070.1658,22042535284,444.7766253,2358.125,109270174,2656.662639,0,0,0,0,-1
1041,2014,188.9,516318.3005,24599248941,463.0913748,2358.125,109270174,2656.662639,0,0,0,0,-1
1041,2015,197.9,541561.7906,25974162899,484.1269893,2358.125,109270174,2656.662639,0,0,0,0,-1
1041,2016,223.4,575805.4914,28183268788,495.3731227,2358.125,109270174,2656.662639,0,0,0,0,-1
1041,2017,206.2,564637.0574,27296172759,512.176514,2358.125,109270174,2656.662639,0,0,0,0,-1
1041,2018,180.6,552155.7351,26258636424,534.6595771,2358.125,109270174,2656.662639,0,0,0,0,-1
1041,2019,172.3,0,0,0,2358.125,109270174,2656.662639,0,0,0,0,-1
1043,2008,50.1,1157755.962,2759448100,333.1442892,8037.161,30923299,447.4946545,12,0,5,3,37
1043,2009,52.8,1201054.11,2881092546,348.956715,8037.161,30923299,447.4946545,12,0,5,3,37
1043,2010,56.6,1120659.913,2755123460,326.5078302,8037.161,30923299,447.4946545,12,0,5,3,37
1043,2011,65.4,1221383.207,3092463965,354.4822416,8037.161,30923299,447.4946545,12,0,5,3,37
1043,2012,62.4,1259851.31,3145256438,376.1290116,8037.161,30923299,447.4946545,12,0,5,3,37
1043,2013,73.8,1350468.872,3420343066,397.0444015,8037.161,30923299,447.4946545,12,0,5,3,37
1043,2014,74.9,1375349.157,3465399096,403.6419657,8037.161,30923299,447.4946545,12,0,5,3,37
1043,2015,72.9,1432705.653,3570172038,421.41293,8037.161,30923299,447.4946545,12,0,5,3,37
1043,2016,76.6,1470456.215,3702171757,431.8092578,8037.161,30923299,447.4946545,12,0,5,3,37
1043,2017,79.1,1531229.813,3827525658,449.7566796,8037.161,30923299,447.4946545,12,0,5,3,37
1043,2018,94.4,1587406.733,4115890924,470.9393768,8037.161,30923299,447.4946545,12,0,5,3,37
1043,2019,92.6,0,0,0,8037.161,30923299,447.4946545,12,0,5,3,37
1045,2008,249.4,1331324.806,11194100245,418.2039122,5983.415,48246971,747.8352958,10,0,0,7,25
1045,2009,285.2,1400849.739,11761373072,435.5235704,5983.415,48246971,747.8352958,10,0,0,7,25
1045,2010,266.9,1241693.784,9704710021,359.6375809,5983.415,48246971,747.8352958,10,0,0,7,25
1045,2011,230.8,1318277.784,10748146740,421.9691017,5983.415,48246971,747.8352958,10,0,0,7,25
1045,2012,229.2,1376676.372,11385713468,448.2495597,5983.415,48246971,747.8352958,10,0,0,7,25
1045,2013,230.4,1423524.732,11681971423,459.2299774,5983.415,48246971,747.8352958,10,0,0,7,25
1045,2014,270.9,1502653.594,12842112090,477.71896,5983.415,48246971,747.8352958,10,0,0,7,25
1045,2015,265.9,1552335.138,13133012215,501.2169602,5983.415,48246971,747.8352958,10,0,0,7,25
